mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 979 ms
[YDLIDAR] Create thread 0xA69824C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-24 00:00:49][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=1.89999 y=2.2 yaw=2.44353 score=0.959078 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45396 reason=tracking_pose_accepted
x=1.84999 y=2.25 yaw=2.4426 score=0.921476 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44871 reason=tracking_pose_accepted
x=1.79999 y=2.3 yaw=2.58129 score=0.923942 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45500 reason=tracking_pose_accepted
x=1.7 y=2.3 yaw=2.65017 score=0.955742 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45523 reason=tracking_pose_accepted
x=1.7 y=2.35 yaw=2.63178 score=0.972662 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45375 reason=tracking_pose_accepted
x=1.65 y=2.35 yaw=2.52613 score=0.95856 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44183 reason=tracking_pose_accepted
x=1.6 y=2.35 yaw=2.40302 score=0.9478 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44472 reason=tracking_pose_accepted
x=1.6 y=2.35 yaw=2.29737 score=0.96171 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44460 reason=tracking_pose_accepted
x=1.55 y=2.35 yaw=2.26153 score=0.972715 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44141 reason=tracking_pose_accepted
x=1.5 y=2.4 yaw=2.27805 score=0.951606 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=43957 reason=tracking_pose_accepted
x=1.5 y=2.4 yaw=2.17239 score=0.953633 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44558 reason=tracking_pose_accepted
x=1.45 y=2.4 yaw=2.06674 score=0.941859 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44907 reason=tracking_pose_accepted
x=1.44999 y=2.4 yaw=1.92618 score=0.948145 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=50949 reason=tracking_pose_accepted
x=1.39999 y=2.4 yaw=1.78562 score=0.969026 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44907 reason=tracking_pose_accepted
x=1.39999 y=2.4 yaw=1.6276 score=0.957643 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45427 reason=tracking_pose_accepted
x=1.34999 y=2.4 yaw=1.52195 score=0.972631 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45549 reason=tracking_pose_accepted
x=1.34999 y=2.4 yaw=1.39884 score=0.94734 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44628 reason=tracking_pose_accepted
x=1.29999 y=2.4 yaw=1.34555 score=0.965414 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44580 reason=tracking_pose_accepted
x=1.24999 y=2.4 yaw=1.32716 score=0.973742 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45463 reason=tracking_pose_accepted
x=1.19999 y=2.4 yaw=1.41349 score=0.963341 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44794 reason=tracking_pose_accepted
x=1.14999 y=2.4 yaw=1.49983 score=0.95944 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44992 reason=tracking_pose_accepted
