mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 989 ms
[YDLIDAR] Create thread 0xA69B64C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-23 07:55:17][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=6.19996 y=4.55 yaw=-3.11567 score=0.917941 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43295 reason=tracking_pose_accepted
x=6.19996 y=4.55 yaw=-3.1166 score=0.920656 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43210 reason=tracking_pose_accepted
x=6.24996 y=4.5 yaw=-3.13499 score=0.921306 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43239 reason=tracking_pose_accepted
x=6.19996 y=4.5 yaw=-3.13592 score=0.92315 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42988 reason=tracking_pose_accepted
x=6.19996 y=4.5 yaw=-3.13686 score=0.921515 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44004 reason=tracking_pose_accepted
x=6.24996 y=4.5 yaw=-3.13779 score=0.922303 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43919 reason=tracking_pose_accepted
x=6.24996 y=4.5 yaw=-3.13873 score=0.921674 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42994 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.13966 score=0.924775 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43519 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.1406 score=0.92446 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43060 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.14153 score=0.92104 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42923 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.14246 score=0.923847 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43152 reason=tracking_pose_accepted
x=6.19995 y=4.5 yaw=-3.1434 score=0.920924 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42931 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.14433 score=0.92241 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42923 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.14527 score=0.921674 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43174 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.1462 score=0.919729 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43185 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.14714 score=0.918345 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43603 reason=tracking_pose_accepted
x=6.19995 y=4.55 yaw=-3.11316 score=0.917488 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42943 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.149 score=0.922417 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43198 reason=tracking_pose_accepted
x=6.19995 y=4.55 yaw=-3.11503 score=0.916053 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43670 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.15087 score=0.918842 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43155 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.13435 score=0.922145 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43393 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.13529 score=0.922676 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43271 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.13622 score=0.925395 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42906 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.13716 score=0.922252 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43730 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.13809 score=0.924347 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43551 reason=tracking_pose_accepted
x=6.19995 y=4.5 yaw=-3.13903 score=0.921727 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43150 reason=tracking_pose_accepted
x=6.24995 y=4.5 yaw=-3.13996 score=0.923041 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43607 reason=tracking_pose_accepted
x=6.19994 y=4.5 yaw=-3.1409 score=0.923077 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43473 reason=tracking_pose_accepted
x=6.24994 y=4.5 yaw=-3.14183 score=0.930438 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42566 reason=tracking_pose_accepted
x=6.24994 y=4.5 yaw=-3.12531 score=0.930553 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43196 reason=tracking_pose_accepted
x=6.24994 y=4.45 yaw=-3.09134 score=0.930953 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43207 reason=tracking_pose_accepted
x=6.24994 y=4.45 yaw=-3.05737 score=0.933627 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43305 reason=tracking_pose_accepted
x=6.24994 y=4.4 yaw=-3.07575 score=0.947246 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43602 reason=tracking_pose_accepted
x=6.24994 y=4.35 yaw=-3.09414 score=0.95486 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43599 reason=tracking_pose_accepted
